place_id,name,latitude,longitude,formatted_address,street_number,route,neighborhood,postal_code,curbside_pickup,price_level,rating,user_ratings_total,sun_open,sun_close,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close
ChIJpbLpKfDxNIgR13yY0Fj4pjk,The Speckled Egg PGH,40.4397355,-79.9971547,"501 Grant St, Pittsburgh, PA 15219, USA",501,Grant Street,Downtown,15219,False,2,4.5,359,,,0700,1900,0700,1900,0700,1900,0700,1900,0700,1900,0800,1500
ChIJy8kvq17xNIgRh6cfPc53b3g,Cafe Fifth Avenue,40.4386764,-79.9920132,"818 Fifth Ave, Pittsburgh, PA 15219, USA",818,Fifth Avenue,Uptown,15219,,1,4.1,202,,,,,,,,,,,,,1400,1200
ChIJtXxPKjrxNIgRq5eY7Y0jNpk,"Waffles, INCaffeinated, Fifth Ave.",40.4395758,-79.9975807,"456 Fifth Ave, Pittsburgh, PA 15219, USA",456,Fifth Avenue,Downtown,15219,False,,4.4,735,0800,1500,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400,0800,1500
ChIJP0u4k-HxNIgRpuycPjn19k8,De Fer Coffee & Tea @ The Highline,40.4299559,-79.9969902,"First floor (on the Highline, 339 McKean St, Pittsburgh, PA 15219, USA",339,McKean Street,South Side Flats,15219,,,4.9,88,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500
ChIJO1CPWlHxNIgR-qYYdSPvOPU,Einstein Bros. Bagels,40.4400812,-80.0027794,"3 PPG Pl, Pittsburgh, PA 15222, USA",3,PPG Pl,Downtown,15222,,1,4.2,77,,,0600,1500,0600,1500,0600,1500,0600,1500,0600,1500,,
ChIJw-nExTjxNIgRxv_bo1Oofp4,Leon's Caribbean Food,40.42190099999999,-79.9928179,"823 E Warrington Ave, Pittsburgh, PA 15210, USA",823,East Warrington Avenue,Allentown,15210,,1,4.1,434,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJV0iQSDjxNIgRzGYFE9hqmpQ,Onion Maiden,40.421899,-79.995961,"639 E Warrington Ave, Pittsburgh, PA 15210, USA",639,East Warrington Avenue,Allentown,15210,,2,4.8,733,1600,2200,,,,,1600,2200,1600,2200,1600,2200,1700,2200
ChIJwVp98DjxNIgRXUNgcwCduIk,Breakfast at Shelly's,40.42170420000001,-79.99418709999999,"740 E Warrington Ave, Pittsburgh, PA 15210, USA",740,East Warrington Avenue,Allentown,15210,,1,4.4,298,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500
ChIJz-V3hvrzNIgRnEmbGkha4AE,Fat Angelo's,40.4288129,-79.994599,"511 E Carson St, Pittsburgh, PA 15203, USA",511,East Carson Street,South Side Slopes,15203,True,1,3.9,240,1400,2230,1600,2230,,,1600,2230,1600,2230,1200,0000,1400,2230
ChIJUcZs5GnxNIgRDlz3mm9blf8,Kassab's Restaurant,40.42883519999999,-79.9860751,"1207 E Carson St, Pittsburgh, PA 15203, USA",1207,East Carson Street,South Side Flats,15203,,1,4.6,335,,,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
ChIJjxOdCELxNIgREF2hytDWW6w,Streets On Carson,40.4286135,-79.986628,"1120 E Carson St, Pittsburgh, PA 15203, USA",1120,East Carson Street,South Side Flats,15203,,2,4.7,372,1700,2200,,,,,,,1700,2200,1700,2200,1700,2200
ChIJe1ws7mnxNIgRO0liAjIzxa0,Doce Taqueria,40.4286123,-79.98512360000001,"1302 E Carson St, Pittsburgh, PA 15203, USA",1302,East Carson Street,South Side Flats,15203,,1,4.6,800,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,0000,1130,0000
ChIJA8Cr32vxNIgRTtKdJVxfpH8,Dish Osteria Bar,40.4275025,-79.98230699999999,"128 S 17th St, Pittsburgh, PA 15203, USA",128,South 17th Street,South Side Flats,15203,True,3,4.8,306,,,,,1700,2330,1700,2330,1700,2330,1700,2330,1700,2330
ChIJQ4EHnmnxNIgRga05PiZw2jk,O'Leary's Restaurant,40.4286111,-79.98361109999999,"1412 E Carson St, Pittsburgh, PA 15203, USA",1412,East Carson Street,South Side Flats,15203,False,1,4.7,385,0700,1300,,,0700,1300,0700,1300,0700,1300,0700,1300,0700,1300
ChIJaTTi3hXxNIgRB4gYqFZVmWU,Cambod-Ican Kitchen Restaurant,40.4289631,-79.9819119,"1701 E Carson St, Pittsburgh, PA 15203, USA",1701,East Carson Street,South Side Flats,15203,,1,4.6,689,1730,0200,,,1730,0200,1730,0200,1730,0200,1730,0200,1730,0200
ChIJd-vid9vxNIgRMVnwpRrgj6g,Hilltop Tavern,40.421603,-79.9938454,"750 E Warrington Ave, Pittsburgh, PA 15210, USA",750,East Warrington Avenue,Allentown,15210,False,,4.5,60,1200,0000,,,1700,0100,1700,0100,1700,0100,1700,0200,1700,0200
ChIJb2a-1drxNIgR6frl-1OAOyI,Cilantro & Ajo,40.42877669999999,-79.9896928,"901 E Carson St, Pittsburgh, PA 15203, USA",901,East Carson Street,South Side Flats,15203,False,1,4.7,628,1130,1800,,,1130,2000,1130,2000,1130,2000,1130,2100,1130,2100
ChIJVUk52SDxNIgRYxrLC7R4pIs,Number One Kitchen,40.40532019999999,-79.9896675,"1107 Brownsville Rd, Pittsburgh, PA 15210, USA",1107,Brownsville Road,Carrick,15210,,1,4.1,208,1130,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,2100,1030,2100
ChIJ828bGiPxNIgR0SR1tTIcUbs,Aprimo Pizza,40.411635,-79.9899713,"516 Brownsville Rd, Pittsburgh, PA 15210, USA",516,Brownsville Road,Knoxville,15210,True,1,4.6,394,,,1600,2330,1600,2330,1600,2330,1500,2330,1500,2315,1500,2330
ChIJ0fRwkm7xNIgR4aK-gr_V2RY,Carmella's Plates & Pints,40.4284908,-79.9786951,"1908 E Carson St, Pittsburgh, PA 15203, USA",1908,East Carson Street,South Side Flats,15203,True,2,4.6,814,1100,0000,,,1600,0000,1600,0000,1600,0000,1600,0000,1100,0000
ChIJX9isi27xNIgRWY6b4OmCnQY,Hello Bistro,40.4284419,-79.9782472,"1922 E Carson St, Pittsburgh, PA 15203, USA",1922,East Carson Street,South Side Flats,15203,True,1,4.3,466,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJFS5dgnbxNIgRsl0CMLInqOI,Nadine's Restaurant,40.4264033,-79.9672918,"19 S 27th St, Pittsburgh, PA 15203, USA",19,South 27th Street,South Side Flats,15203,False,1,4.6,723,0900,0145,0630,0145,0630,0145,0630,0145,0630,0145,0630,0145,0900,0145
ChIJgzGA2snzNIgR59oa3k5YAL4,Sultry F&B,40.428949,-79.98111999999999,"1721 E Carson St, Pittsburgh, PA 15203, USA",1721,East Carson Street,South Side Flats,15203,True,,4.7,38,1000,1500,,,,,1230,2000,1100,2100,1100,2100,1000,2100
ChIJu8_ZdWnxNIgR8N1ozNLZCRY,Mike & Tony's Gyros,40.4286542,-79.98358019999999,"1414 E Carson St, Pittsburgh, PA 15203, USA",1414,East Carson Street,South Side Flats,15203,,1,4.5,1196,1100,2130,1100,2130,1100,2130,1100,2130,1100,0230,1100,0230,1100,0230
ChIJR-aD_lzxNIgRSD7XXZLNgY8,Ormsby Avenue Cafe,40.4125631,-79.98148200000001,"402 Ormsby Ave, Pittsburgh, PA 15210, USA",402,Ormsby Avenue,Mount Oliver,15210,True,,4.4,28,1500,2300,1800,2300,,,1500,2300,1500,2300,1500,2300,1500,2345
ChIJW_6TiQT0NIgRg7tUbgG1dKM,Carmi Soul Food Restaurant,40.428892,-79.97948800000002,"1825 E Carson St, Pittsburgh, PA 15203, USA",1825,East Carson Street,South Side Flats,15203,False,1,4.2,1411,1200,1900,,,,,1200,2200,1200,2200,1200,2200,1200,2200
ChIJPQBa7mnxNIgRrZuzs6OPCuc,Twelve Whiskey Barbecue,40.4286318,-79.9854843,"1222 E Carson St, Pittsburgh, PA 15203, USA",1222,East Carson Street,South Side Flats,15203,,2,4.1,514,1100,2200,1600,2200,1600,0200,1600,0200,1600,0200,1600,0200,1200,0200
ChIJiRQnssLwNIgR1tRZcU51tks,Nepali Asian Restaurant & Bar,40.392436,-79.98722210000001,"2122 Brownsville Rd, Pittsburgh, PA 15210, USA",2122,Brownsville Road,Carrick,15210,,,4,123,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230,1030,2230
ChIJcWRRYMXwNIgRPVKPEUEB2Cg,Pizza 412,40.392238,-79.997446,"2080 Saw Mill Run Blvd, Pittsburgh, PA 15210, USA",2080,Saw Mill Run Boulevard,Overbrook,15210,True,1,3,195,1600,2300,1600,2300,,,1600,2300,1600,2300,1600,0000,1600,0000
ChIJ55ZDhCDxNIgR_psxm9MMqZw,Old Headz,40.39991009999999,-79.98933439999999,"1532 Brownsville Rd, Pittsburgh, PA 15210, USA",1532,Brownsville Road,Carrick,15210,,,4.2,112,1600,0200,1600,0200,1600,0200,1600,0200,1600,0200,1600,0200,1600,0200
ChIJvXzHpsLwNIgR2sPrq8hj4bs,Wing Street,40.39207469999999,-79.98713250000002,"2158 Brownsville Rd, Pittsburgh, PA 15210, USA",2158,Brownsville Road,Carrick,15210,True,2,2.3,3,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJPX3HpsLwNIgR7_u605fuHUY,Hunan Wok,40.391538,-79.9872736,"2158 Brownsville Rd, Pittsburgh, PA 15210, USA",2158,Brownsville Road,Carrick,15210,,,4,99,1200,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2030,1100,2030
ChIJ_1b4IbjwNIgRjYRAhKZ1wTY,J B's Pizza Place,40.3822785,-79.9972707,"2513 Transport St, Pittsburgh, PA 15234, USA",2513,Transport Street,Overbrook,15234,,1,4.7,45,,,,,1600,2100,1600,2100,1600,2100,1600,2100,1600,2100
ChIJ0Tm13OvwNIgRd6Cyi2zNqzY,Donut Connection,40.38669280000001,-79.98226509999999,"2414 Brownsville Rd, Pittsburgh, PA 15210, USA",2414,Brownsville Road,Carrick,15210,,1,4.6,310,0600,1900,0500,1930,0500,1930,0500,1930,0500,1930,0500,1930,0600,1900
ChIJowOx8_TxNIgRcQXbjaDQvo0,Hazelwood Cafe,40.4079991,-79.94323949999999,"5017 Second Avenue, Pittsburgh, PA 15207, USA",5017,Second Avenue,Hazelwood,15207,False,,5,15,,,0700,1600,0700,1600,0700,1600,0700,1600,0700,1600,1100,1700
ChIJ8VB-Df_xNIgRa-D5onRVEdU,61C Cafe,40.4362361,-79.9226972,"1839 Murray Ave, Pittsburgh, PA 15217, USA",1839,Murray Avenue,Squirrel Hill South,15217,,1,4.4,273,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100
ChIJvcPoEB_yNIgR-TeMN1nZJgg,Carnegie Mellon Cafe,40.4433937,-79.941864,"5000 Forbes Ave, Pittsburgh, PA 15213, USA",5000,Forbes Avenue,Squirrel Hill North,15213,False,2,3.4,71,1000,0000,0800,0000,0800,0000,0800,0000,0800,0000,0800,0000,1000,0000
ChIJmUD-Tg_yNIgRjX-pVSnbHHA,Cafe Rachel,40.4486507,-79.9252937,"1 Woodland Rd, Pittsburgh, PA 15232, USA",1,Woodland Road,Squirrel Hill North,15232,False,,4.1,37,1200,2200,0800,2200,0800,2200,0800,2200,0800,2200,0800,2000,,
ChIJwaWqIiTyNIgRTdPU35k894M,EatUnique,40.44560250000001,-79.94858339999999,"305 S Craig St, Pittsburgh, PA 15213, USA",305,South Craig Street,North Oakland,15213,True,2,4.4,406,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800
ChIJPdv8abnwNIgRa5VzInjhU88,Dairy Queen Grill & Chill,40.3786482,-79.9899765,"2795 Saw Mill Run Blvd, Pittsburgh, PA 15227, USA",2795,Saw Mill Run Boulevard,Carrick,15227,,1,4.1,507,1100,2130,1100,2100,1100,2100,1100,2100,1100,2100,1100,2130,1100,2130
ChIJC_YhYcDzNIgRVzMjLFx3HZ8,Ron's Pizza Palace,40.46202969999999,-79.98394019999999,"1535 Lowrie St STE 2, Pittsburgh, PA 15212, USA",1535,Lowrie Street,Troy Hill,15212,True,1,4.6,126,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJJe_uOcDzNIgR8YLaMjdCm2g,Franks Pizza and Chicken,40.4613042,-79.9851728,"1442 Lowrie St, Pittsburgh, PA 15212, USA",1442,Lowrie Street,Troy Hill,15212,,1,4.3,205,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130
ChIJiRi3FsPzNIgR5toi1zAe7_M,Osteria 2350,40.45426070000001,-79.9826045,"2350 Railroad St, Pittsburgh, PA 15222, USA",2350,Railroad Street,Strip District,15222,True,2,4.2,260,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJLRHyqyrzNIgRg1E9MSopuwM,The Hungry CowGirl Cocina,40.4594373,-79.9741568,"2945 Smallman St, Pittsburgh, PA 15201, USA",2945,Smallman Street,Strip District,15201,True,,4.6,30,1030,2130,,,,,1030,2130,1030,2130,1030,2130,1030,2130
ChIJR8TLzHzzNIgReN19aeZvS6k,Coop De Ville,40.4537454,-79.98227779999999,"2305 Smallman St, Pittsburgh, PA 15222, USA",2305,Smallman Street,Strip District,15222,,2,4.2,686,0700,2200,0700,2300,0700,2300,0700,2300,0700,2300,0700,0030,0700,0030
ChIJR-ud98TzNIgREwnaG2ksz6k,DiAnoia's Eatery,40.4549226,-79.97877729999999,"2549 Penn Ave, Pittsburgh, PA 15222, USA",2549,Penn Avenue,Strip District,15222,True,2,4.6,1498,1000,1430,,,0800,2100,0800,2100,0800,2100,0800,2200,0800,2200
ChIJs4HYnE_zNIgRoYZtaOT_RTM,Pizzeria Davide,40.45500020000001,-79.97882059999999,"2551 Penn Ave Rear, Pittsburgh, PA 15222, USA",2551,Penn Avenue,Strip District,15222,True,,4.2,202,1100,2100,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJoWlLstzzNIgRDds3XRCI9mk,Bar Marco,40.4524789,-79.9815241,"2216 Penn Ave, Pittsburgh, PA 15222, USA",2216,Penn Avenue,Strip District,15222,,2,4.6,547,,,,,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
ChIJrVe4FsPzNIgRaWOwAtTRFbM,Cioppino Restaurant & Cigar Bar,40.454337,-79.982522,"2350 Railroad St, Pittsburgh, PA 15222, USA",2350,Railroad Street,Strip District,15222,True,3,4.4,502,,,,,1600,2100,1600,2100,1600,2100,1600,2300,1600,2300
ChIJoViZxtzzNIgR--aU6Fhglr4,Pho Van,40.45199830000001,-79.9824908,"2120 Penn Ave, Pittsburgh, PA 15222, USA",2120,Penn Avenue,Strip District,15222,False,1,4.4,723,1100,2100,,,,,1200,2100,1200,2100,1100,2100,1100,2100
ChIJOZR61MDzNIgRsoLC_sqy2Os,Pane è Pronto,40.45553609999999,-79.9779523,"2627 Penn Ave, Pittsburgh, PA 15222, USA",2627,Penn Avenue,Strip District,15222,True,,4.8,42,,,,,0800,1800,0800,1800,0800,1800,0800,1800,0800,1800
ChIJ4SrQ-rTzNIgRBCWal8EzERk,Morcilla,40.46455630000001,-79.9660908,"3519 Butler St, Pittsburgh, PA 15201, USA",3519,Butler Street,Lower Lawrenceville,15201,False,3,4.7,724,,,,,1700,2100,1700,2100,1700,2100,1700,2200,1600,2200
ChIJF93Zb9HzNIgRaXsPqpc12X4,Grandma B's,40.44869449999999,-79.9705415,"2537 Wylie Ave, Pittsburgh, PA 15219, USA",2537,Wylie Avenue,Middle Hill,15219,,1,4.7,431,1000,1400,0800,1530,0800,1530,0800,1530,0800,1530,1415,1500,0900,1530
ChIJE4Rn39zzNIgReCoU59ojZys,Pamela's Diner,40.451934,-79.9836508,"60 21st St, Pittsburgh, PA 15222, USA",60,21st Street,Strip District,15222,,1,4.6,2177,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400
ChIJ32HHK-7zNIgR2F3P1Ze_Veo,El Layali Cafe & Restaurant,40.45465189999999,-79.9792312,"2533 Penn Ave, Pittsburgh, PA 15222, USA",2533,Penn Avenue,Strip District,15222,,,4.7,228,1200,0200,1200,0100,1200,0100,1200,0100,1200,0100,1200,0200,1200,0200
ChIJubqwEWHtNIgRtWvOBB7IOkk,Edgar's Best Tacos,40.45086790000001,-79.98503099999999,"108 19th St, Pittsburgh, PA 15222, USA",108,19th Street,Strip District,15222,False,1,4.7,299,,,,,1100,1600,1100,1600,1100,1600,1100,1700,1100,1700
ChIJ5UoaTrPzNIgR67C6D3W0d-M,Piccolo Forno,40.4670037,-79.9643576,"3801 Butler St, Pittsburgh, PA 15201, USA",3801,Butler Street,Lower Lawrenceville,15201,False,2,4.5,807,,,,,1200,2100,1200,2100,1200,2100,1200,2200,1200,2200
ChIJZSp_uMXzNIgRfjYvmWaoQis,Preeti's Pitt LLC,40.45607469999999,-79.9770613,"2701 Penn Ave, Pittsburgh, PA 15222, USA",2701,Penn Avenue,Strip District,15222,,,4.1,384,1100,0200,,,1200,0200,,,1200,0200,1800,0200,1800,0200
ChIJlSQhw9zzNIgRulyV3c9lAFY,Luke Wholey's Wild Alaskan Grille,40.4517418,-79.9826271,"2106 Penn Ave, Pittsburgh, PA 15222, USA",2106,Penn Avenue,Strip District,15222,,2,4.5,1465,1100,1800,,,,,1600,2030,1600,2030,1100,2200,1100,2200
ChIJp6IO5NzzNIgRrBFr-HBNTP0,Enrico Biscotti Co,40.4513928,-79.9833003,"2022 Penn Ave, Pittsburgh, PA 15222, USA",2022,Penn Avenue,Strip District,15222,,2,4.7,389,0900,1600,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600
ChIJj_TW6dzzNIgR-ibsuSNRjGE,Colangelo's Bakery & Cafe,40.4515742,-79.9827653,"207 21st St, Pittsburgh, PA 15222, USA",207,21st Street,Strip District,15222,,2,4.8,196,0800,1600,,,,,0800,1600,0800,1600,0800,1600,0800,1600
ChIJ7xNwnN3zNIgRKFNb1CKtMbU,Labad's Mediterranean Cafe And Grocery,40.4503388,-79.9854857,"1727 Penn Ave, Pittsburgh, PA 15222, USA",1727,Penn Avenue,Strip District,15222,,,4.8,26,1030,1530,0900,1700,0900,1700,0900,1700,0900,1700,0900,1700,0800,1700
ChIJ4UfTPd3zNIgR34mdMng6L5A,"Peace, Love and Little Donuts of the Strip District",40.45205840000001,-79.9837675,"50 21st St, Pittsburgh, PA 15222, USA",50,21st Street,Strip District,15222,True,2,4.6,625,0900,1600,0700,1400,0700,1400,0700,1700,0700,1700,0700,1700,0800,1700
ChIJX86zgOLzNIgRLAZcZrqlxGM,Penn City Grill,40.4443579,-79.9945772,"1000 Penn Ave, Pittsburgh, PA 15222, USA",1000,Penn Avenue,Downtown,15222,,,4.2,9,0630,1100,0630,1100,0630,1100,0630,1100,0630,1100,0630,1100,0630,1100
ChIJkeH5HDDxNIgRIVYWkBVWnIA,Uptown Kitchen,40.4373888,-79.98221579999999,"1710 Forbes Ave, Pittsburgh, PA 15219, USA",1710,Forbes Avenue,Uptown,15219,True,2,4.2,172,1100,0000,1000,0100,1000,0100,1000,0100,1000,0100,1000,0200,1000,0200
ChIJq3phq17xNIgRucm5U8KKeBw,Pizza Bosa,40.43897489999999,-79.9920003,"741 Fifth Ave, Pittsburgh, PA 15219, USA",741,Fifth Avenue,Downtown,15219,True,2,4.2,208,,,1000,0000,1000,0000,1000,0000,1000,0000,1000,0000,1100,0000
ChIJHxjv8F7xNIgRhDVc5_DVaDQ,Nakama,40.4401647,-79.9896646,"1001 Fifth Ave, Pittsburgh, PA 15219, USA",1001,Fifth Avenue,Downtown,15219,,,4.5,11,1200,2100,1600,2100,1200,2100,1200,2100,1200,2100,1200,2100,1200,2100
ChIJXZF5KTDyNIgR5hj8iNmdfOA,Social Circle Bar & Bistro,40.44018620000001,-79.9881927,"1320 Centre Ave Suite B, Pittsburgh, PA 15219, USA",1320,Centre Avenue,Downtown,15219,False,,1,4,,,,,,,,,,,,,,
ChIJd14Rc17xNIgRMq985izx13w,Pizza Milano,40.438587,-79.98796399999999,"1304 Fifth Ave, Pittsburgh, PA 15219, USA",1304,Fifth Avenue,Uptown,15219,,1,4.1,912,1000,0100,1000,0100,1000,0100,1000,0100,1000,0100,1000,0200,1000,0200
ChIJQVSrW-zxNIgRcGkeWKriZio,Barbirou Greek Gyro,40.4382355,-79.9966742,"414 Grant St, Pittsburgh, PA 15219, USA",414,Grant Street,Downtown,15219,,,,,,,0930,1530,0930,1530,0930,1530,0930,1530,0930,1530,,
ChIJ3wKdPGnxNIgRiJtL1pd8CF8,South Side BBQ Company,40.429375,-79.98178500000002,"75 S 17th St, Pittsburgh, PA 15203, USA",75,South 17th Street,South Side Flats,15203,,2,4.1,319,1600,2000,,,1600,2100,1600,2100,1600,2100,1600,2100,1600,2100
ChIJLQtjK7PxNIgR5YlDhRrYYo8,Moonlit Burgers Uptown,40.438116,-79.990262,"1023 Forbes Ave, Pittsburgh, PA 15219, USA",1023,Forbes Avenue,Uptown,15219,,,4.7,36,,,1100,1400,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJg1Gg6P_xNIgRRNlkdMt6ZPY,China Wok,40.43847470000001,-79.9887883,"1202 Fifth Ave, Pittsburgh, PA 15219, USA",1202,Fifth Avenue,Uptown,15219,,,4,199,1200,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJTZLQxGDxNIgRHeH4OnpKHTQ,Pizza Care,40.4386944,-79.9843476,"1525 Fifth Ave, Pittsburgh, PA 15219, USA",1525,Fifth Avenue,Crawford-Roberts,15219,,2,4.1,375,1100,0100,1000,0100,1000,0100,1000,0100,1000,0100,1000,0300,1000,0300
ChIJ6TMXpl7xNIgR4-vh9b4eCeg,Souper Bowl,40.4387199,-79.9912827,"910 Fifth Ave, Pittsburgh, PA 15219, USA",910,Fifth Avenue,Uptown,15219,False,1,4.4,349,,,0700,1400,0700,1400,0700,1400,0700,1730,0700,1900,,
ChIJF7esbWnxNIgR1m6Ch1_sDic,Local Bar + Kitchen,40.4289444,-79.9828059,"1515 E Carson St, Pittsburgh, PA 15203, USA",1515,East Carson Street,South Side Flats,15203,False,2,3.7,595,1100,0000,,,,,1700,0000,1700,0200,1400,0200,1100,0200
ChIJUfzmm2nxNIgRmaf5sdOhKns,Starbucks,40.42873,-79.98404,"1400 E Carson St, Pittsburgh, PA 15203, USA",1400,East Carson Street,South Side Flats,15203,,2,4.3,437,0530,1930,0530,2000,0530,2000,0530,2000,0530,2000,0530,2000,0530,1930
ChIJb124KRvxNIgRtPTtULeDL9Y,Chai Khana & hookah lounge,40.4287303,-79.98307799999999,"1506 E Carson St, Pittsburgh, PA 15203, USA",1506,East Carson Street,South Side Flats,15203,True,,4.4,13,1800,0000,1800,0000,1800,0000,1800,0000,1800,0000,1800,0200,1800,0200
ChIJX0eblW7xNIgR_VvkZXA_YRQ,Just Good Donuts,40.42846589999999,-79.9793686,"1830 E Carson St, Pittsburgh, PA 15203, USA",1830,East Carson Street,South Side Flats,15203,False,,4.5,71,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000,0800,2000
ChIJHVYbynbxNIgRuQy3ve8SLac,"Waffles, INCaffeinated, South Side",40.4278494,-79.9692986,"2517 E Carson St, Pittsburgh, PA 15203, USA",2517,East Carson Street,South Side Flats,15203,False,2,4.2,1218,0800,1500,0800,1400,0800,1400,0800,1400,0800,1400,0800,1400,0800,1500
ChIJVV_6nJ_xNIgRSoAWAJqhnJI,La Bodega,40.4286901,-79.9832394,"1502 E Carson St, Pittsburgh, PA 15203, USA",1502,East Carson Street,South Side Flats,15203,True,1,4.2,83,1200,2300,1200,0000,1200,0000,1200,0000,1200,0200,1200,0300,1200,0300
ChIJKbZvAhzxNIgRTYPC3TADwBE,Soul & Sea,40.4285976,-79.9810475,"1728 E Carson St, Pittsburgh, PA 15203, USA",1728,East Carson Street,South Side Flats,15203,,,3.4,96,,,,,1200,2000,1200,2000,1200,2300,1200,2300,1200,2300
ChIJGd8THP3xNIgRjVDaUr8_mzs,The Meatball Company,40.42868879999999,-79.98561839999999,"1220 E Carson St, Pittsburgh, PA 15203, USA",1220,East Carson Street,South Side Flats,15203,True,1,4.4,34,,,,,1100,2000,1100,2000,1100,2000,1100,2100,1200,2100
ChIJ-Qv-FjPxNIgRtnYGlH8BN7o,Bird on the Run South Side,40.4290141,-79.98092799999999,"1733 E Carson St, Pittsburgh, PA 15203, USA",1733,East Carson Street,South Side Flats,15203,False,1,4,92,1100,2100,1100,2300,1100,2300,1100,0000,1100,0000,1100,0200,1100,0200
ChIJ0f005GnxNIgR97iNHfJPwho,The Urban Tap,40.4289281,-79.9859266,"1209 E Carson St, Pittsburgh, PA 15203, USA",1209,East Carson Street,South Side Flats,15203,,2,4.4,808,1000,2300,1100,0000,1100,0000,1100,0000,1100,0000,1100,0100,1000,0100
ChIJv--DbWnxNIgRR7NSNMmRJOA,Mario's South Side Saloon,40.4286863,-79.9828963,"1514 E Carson St, Pittsburgh, PA 15203, USA",1514,East Carson Street,South Side Flats,15203,False,2,4,873,1100,0200,1630,0200,1630,0200,1630,0200,1630,0200,1100,0200,1100,0200
ChIJKXoXk2nxNIgRGa8v_798ORA,The Smiling Moose,40.42858400000001,-79.9849483,"1306 E Carson St, Pittsburgh, PA 15203, USA",1306,East Carson Street,South Side Flats,15203,False,1,4.5,738,1200,2100,1200,2200,1200,2200,1200,2200,1200,2200,1200,0000,1200,0000
ChIJZfTzP2nxNIgRuAaYOtWmtWc,Nakama,40.4290289,-79.98222489999999,"1611 E Carson St, Pittsburgh, PA 15203, USA",1611,East Carson Street,South Side Flats,15203,,2,4.1,1115,1200,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,2100,1100,2100
ChIJD2K7dGnxNIgRzr9L22s5MRg,Finn Mc Cools,40.4289747,-79.98330279999999,"1501 E Carson St, Pittsburgh, PA 15203, USA",1501,East Carson Street,South Side Flats,15203,False,2,3.9,121,,,,,,,,,2000,0200,2000,0200,2000,0200
ChIJdZjQx27xNIgROx5Oy5ORrK0,Fat Head's Saloon,40.42896669999999,-79.9801756,"1805 E Carson St, Pittsburgh, PA 15203, USA",1805,East Carson Street,South Side Flats,15203,,2,4.5,2654,1100,2200,,,,,1100,2200,1100,2200,1100,2300,1100,2300
ChIJRZ2ndmnxNIgR8ubLmtt-fhs,The Flats on Carson,40.4286863,-79.98332189999999,"1500 E Carson St, Pittsburgh, PA 15203, USA",1500,East Carson Street,South Side Flats,15203,False,2,3.5,282,1400,0200,,,,,,,2000,0200,1700,0200,1700,0200
ChIJ1YxkmmnxNIgRbGCperwJue4,Big Shot Bob's House of Wings - South Side,40.4287,-79.9842822,"1324 E Carson St, Pittsburgh, PA 15203, USA",1324,East Carson Street,South Side Flats,15203,,2,4,390,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJqd6KkGnxNIgRRAxQ-Cq5Has,Sal's Pizza,40.42872439999999,-79.9844052,"1322 E Carson St, Pittsburgh, PA 15203, USA",1322,East Carson Street,South Side Flats,15203,False,1,4.1,204,1730,0300,1730,0300,1730,0300,1730,0300,1730,0300,1730,0300,1730,0300
ChIJw0UXPDvxNIgRKbRr3ODSkC4,Doughbar,40.4288848,-79.9792013,"1831 E Carson St, Pittsburgh, PA 15203, USA",1831,East Carson Street,South Side Flats,15203,True,2,4.3,93,1200,2100,,,,,1700,0000,1700,0000,1700,0200,1200,0200
